,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
80,40,58.007611999999995,54.043,55.5,5.2,0.140763,1.2360149999999999,1.452775,efficientdet_lite0_detection_metadata_1,0.2569,4
81,40,58.17746699999999,55.017,56.0,57.6,0.169855,1.2360149999999999,1.452775,efficientdet_lite0_detection_metadata_1,0.2569,4
82,41,59.49031599999999,54.53,55.5,4.8,0.169855,1.2360149999999999,1.482704,efficientdet_lite0_detection_metadata_1,0.2569,3
83,41,59.637826999999994,55.017,56.9,54.3,0.147511,1.2360149999999999,1.482704,efficientdet_lite0_detection_metadata_1,0.2569,3
84,42,60.95040199999999,54.53,54.5,4.4,0.147511,1.2360149999999999,1.460086,efficientdet_lite0_detection_metadata_1,0.2569,3
85,42,61.09306699999999,55.504,55.5,55.0,0.142665,1.2360149999999999,1.460086,efficientdet_lite0_detection_metadata_1,0.2569,3
86,43,62.40612399999999,53.556,54.5,4.4,0.142665,1.2360149999999999,1.455722,efficientdet_lite0_detection_metadata_1,0.2569,3
87,43,62.55099299999999,55.991,56.0,55.6,0.144869,1.2360149999999999,1.455722,efficientdet_lite0_detection_metadata_1,0.2569,3
88,44,63.86371,54.043,53.5,5.4,0.144869,1.2360149999999999,1.457586,efficientdet_lite0_detection_metadata_1,0.2569,3
89,44,64.019553,55.017,55.5,54.0,0.155843,1.2360149999999999,1.457586,efficientdet_lite0_detection_metadata_1,0.2569,3
90,45,65.332256,54.043,55.0,4.4,0.155843,1.2360149999999999,1.468546,efficientdet_lite0_detection_metadata_1,0.2569,3
91,45,65.513865,55.017,55.5,47.9,0.181609,1.2360149999999999,1.468546,efficientdet_lite0_detection_metadata_1,0.2569,3
92,46,66.826909,54.043,54.5,4.2,0.181609,1.2360149999999999,1.494653,efficientdet_lite0_detection_metadata_1,0.2569,3
93,46,66.971759,56.478,55.5,56.1,0.14485,1.2360149999999999,1.494653,efficientdet_lite0_detection_metadata_1,0.2569,3
