,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
84,42,40.581298000000004,51.5,47.5,42.9,0.125473,1.12734,0.138958,efficientdet_lite1_detection_metadata_1,0.2569,5
85,42,40.794838000000006,51.5,47.0,75.6,0.21354,1.12734,0.138958,efficientdet_lite1_detection_metadata_1,0.2569,5
86,43,41.93771400000001,48.0,45.5,2.4,0.21354,0.42733999999999994,1.356416,efficientdet_lite1_detection_metadata_1,0.26661999999999997,6
87,43,42.164280000000005,51.5,46.5,73.6,0.226566,0.42733999999999994,1.356416,efficientdet_lite1_detection_metadata_1,0.26661999999999997,6
88,44,42.60611300000001,48.0,45.5,3.3,0.226566,0.42733999999999994,0.668399,efficientdet_lite1_detection_metadata_1,0.27634,3
89,44,42.82918300000001,52.0,47.0,72.7,0.22307,0.42733999999999994,0.668399,efficientdet_lite1_detection_metadata_1,0.27634,3
90,45,43.27120200000001,48.0,45.5,5.0,0.22307,0.0,0.665089,efficientdet_lite1_detection_metadata_1,0.28606,6
91,45,43.49429200000001,51.5,47.0,72.7,0.22309,0.0,0.665089,efficientdet_lite2_detection_metadata_1,0.28606,6
92,46,43.50777100000001,50.5,47.0,20.0,0.22309,1.0169372,0.236569,efficientdet_lite2_detection_metadata_1,0.29578,5
93,46,43.83845700000001,51.0,47.0,78.9,0.330686,1.0169372,0.236569,efficientdet_lite3_detection_metadata_1,0.29578,5
94,47,44.87019200000001,47.5,46.0,3.1,0.330686,0.7653708,1.362421,efficientdet_lite3_detection_metadata_1,0.31234,5
95,47,45.45921900000001,51.0,46.5,82.8,0.589027,0.7653708,1.362421,efficientdet_lite2_detection_metadata_1,0.31234,5
96,48,46.24071700000001,47.5,45.5,5.0,0.589027,1.0169372,1.370525,efficientdet_lite2_detection_metadata_1,0.32664,4
97,48,46.57541900000001,51.0,47.0,77.3,0.334702,1.0169372,1.370525,efficientdet_lite2_detection_metadata_1,0.32664,4
98,49,47.607816000000014,48.0,45.5,2.9,0.334702,0.21693720000000005,1.367099,efficientdet_lite2_detection_metadata_1,0.33347999999999994,6
99,49,47.94077100000001,51.0,47.0,77.6,0.332955,0.21693720000000005,1.367099,efficientdet_lite2_detection_metadata_1,0.33347999999999994,6
100,50,48.17195200000001,48.0,45.5,5.3,0.332955,0.21693720000000005,0.564136,efficientdet_lite2_detection_metadata_1,0.34032,3
101,50,48.50437000000001,51.0,46.5,77.6,0.332418,0.21693720000000005,0.564136,efficientdet_lite2_detection_metadata_1,0.34032,3
102,51,48.73593300000001,48.0,45.5,3.2,0.332418,0.21693720000000005,0.563981,efficientdet_lite2_detection_metadata_1,0.34715999999999997,3
103,51,49.06942500000001,51.5,47.0,77.6,0.333492,0.21693720000000005,0.563981,efficientdet_lite3_detection_metadata_1,0.34715999999999997,3
104,52,49.30176500000001,48.0,46.0,3.2,0.333492,0.7653708,0.565832,efficientdet_lite3_detection_metadata_1,0.34716,5
105,52,49.88755100000001,51.0,46.5,82.7,0.585786,0.7653708,0.565832,efficientdet_lite2_detection_metadata_1,0.34716,5
106,53,50.66904300000001,48.0,45.5,2.6,0.585786,1.0169372,1.367278,efficientdet_lite2_detection_metadata_1,0.34716,4
107,53,51.00804400000001,49.0,47.0,76.5,0.339001,1.0169372,1.367278,efficientdet_lite1_detection_metadata_1,0.34716,4
108,54,52.04071700000001,48.0,45.5,2.7,0.339001,1.12734,1.371674,efficientdet_lite1_detection_metadata_1,0.34716,4
109,54,52.26337900000001,49.5,47.0,74.7,0.222662,1.12734,1.371674,efficientdet_lite1_detection_metadata_1,0.34716,4
110,55,53.406220000000005,48.0,45.5,3.7,0.222662,1.12734,1.365503,efficientdet_lite1_detection_metadata_1,0.34032,3
111,55,53.630047000000005,49.5,47.0,73.6,0.223827,1.12734,1.365503,efficientdet_lite1_detection_metadata_1,0.34032,3
112,56,54.77298700000001,47.5,45.5,2.6,0.223827,1.12734,1.366767,efficientdet_lite1_detection_metadata_1,0.33348000000000005,3
113,56,54.996607000000004,49.5,46.5,73.3,0.22362,1.12734,1.366767,efficientdet_lite1_detection_metadata_1,0.33348000000000005,3
114,57,56.139582000000004,48.0,45.5,3.1,0.22362,1.12734,1.366595,efficientdet_lite1_detection_metadata_1,0.32664,3
115,57,56.363696000000004,49.0,47.0,73.6,0.224114,1.12734,1.366595,efficientdet_lite1_detection_metadata_1,0.32664,3
116,58,57.506806000000005,47.5,45.5,2.4,0.224114,1.12734,1.367224,efficientdet_lite1_detection_metadata_1,0.31234,3
117,58,57.73093300000001,49.0,46.5,73.6,0.224127,1.12734,1.367224,efficientdet_lite1_detection_metadata_1,0.31234,3
118,59,58.87404300000001,47.5,45.5,3.5,0.224127,1.12734,1.367237,efficientdet_lite1_detection_metadata_1,0.3055,3
119,59,59.097651000000006,49.0,46.5,73.0,0.223608,1.12734,1.367237,efficientdet_lite1_detection_metadata_1,0.3055,3
120,60,60.240500000000004,47.5,45.5,3.5,0.223608,1.12734,1.366457,efficientdet_lite1_detection_metadata_1,0.3055,3
121,60,60.46443300000001,49.0,46.0,72.7,0.223933,1.12734,1.366457,efficientdet_lite1_detection_metadata_1,0.3055,3
122,61,61.60734300000001,47.5,45.5,2.0,0.223933,1.12734,1.366843,efficientdet_lite1_detection_metadata_1,0.3055,3
123,61,61.83248900000001,49.0,47.0,72.8,0.225146,1.12734,1.366843,efficientdet_lite2_detection_metadata_1,0.3055,3
124,62,62.97571700000001,47.5,45.5,2.8,0.225146,1.0169372,1.368374,efficientdet_lite2_detection_metadata_1,0.3055,5
125,62,63.31109200000001,48.5,46.0,77.0,0.335375,1.0169372,1.368374,efficientdet_lite2_detection_metadata_1,0.3055,5
126,63,64.34353000000002,47.0,45.5,2.4,0.335375,0.0,1.367813,efficientdet_lite2_detection_metadata_1,0.31234,6
127,63,64.67571600000001,48.0,46.5,77.3,0.332186,0.0,1.367813,efficientdet_lite3_detection_metadata_1,0.31234,6
128,64,64.68921200000001,48.0,46.0,33.3,0.332186,0.7653708,0.345682,efficientdet_lite3_detection_metadata_1,0.31917999999999996,5
129,64,65.26866000000001,48.5,46.5,84.2,0.579448,0.7653708,0.345682,efficientdet_lite3_detection_metadata_1,0.31917999999999996,5
130,65,66.04912800000001,47.5,45.5,2.6,0.579448,0.7653708,1.359916,efficientdet_lite3_detection_metadata_1,0.33347999999999994,3
131,65,66.63743600000001,48.5,46.5,82.8,0.588308,0.7653708,1.359916,efficientdet_lite3_detection_metadata_1,0.33347999999999994,3
132,66,67.41842600000001,47.0,45.5,3.5,0.588308,0.7653708,1.369298,efficientdet_lite3_detection_metadata_1,0.34778000000000003,3
133,66,68.00560300000001,48.5,46.5,83.2,0.587177,0.7653708,1.369298,efficientdet_lite3_detection_metadata_1,0.34778000000000003,3
134,67,68.78612000000001,47.5,44.0,5.7,0.587177,0.7653708,1.367694,efficientdet_lite3_detection_metadata_1,0.36208,3
135,67,69.37436900000002,48.5,46.0,82.9,0.588249,0.7653708,1.367694,efficientdet_lite3_detection_metadata_1,0.36208,3
136,68,70.15478500000002,47.0,45.5,2.9,0.588249,0.7653708,1.368665,efficientdet_lite3_detection_metadata_1,0.36954000000000004,3
137,68,70.74061500000002,48.5,46.0,83.2,0.58583,0.7653708,1.368665,efficientdet_lite3_detection_metadata_1,0.36954000000000004,3
138,69,71.52109900000002,47.0,45.5,2.3,0.58583,0.7653708,1.366314,efficientdet_lite3_detection_metadata_1,0.377,3
139,69,72.11006000000002,48.0,46.0,82.8,0.588961,0.7653708,1.366314,efficientdet_lite3_detection_metadata_1,0.377,3
140,70,72.89049000000001,47.0,45.5,3.8,0.588961,0.7653708,1.369391,efficientdet_lite3_detection_metadata_1,0.377,3
141,70,73.47942900000001,48.5,46.0,83.1,0.588939,0.7653708,1.369391,efficientdet_lite3_detection_metadata_1,0.377,3
142,71,74.26031200000001,47.0,45.5,3.5,0.588939,0.7653708,1.369822,efficientdet_lite3_detection_metadata_1,0.377,3
143,71,74.84816400000001,48.5,46.0,82.8,0.587852,0.7653708,1.369822,efficientdet_lite2_detection_metadata_1,0.377,3
144,72,75.62939600000001,47.0,45.5,3.8,0.587852,1.0169372,1.369084,efficientdet_lite2_detection_metadata_1,0.377,4
145,72,75.96858000000002,49.0,46.0,76.6,0.339184,1.0169372,1.369084,efficientdet_lite1_detection_metadata_1,0.377,4
146,73,77.00262600000002,47.0,45.5,2.7,0.339184,1.12734,1.37323,efficientdet_lite1_detection_metadata_1,0.36954000000000004,4
147,73,77.23728900000002,49.0,46.5,72.3,0.234663,1.12734,1.37323,efficientdet_lite1_detection_metadata_1,0.36954000000000004,4
148,74,78.38034000000002,47.0,45.5,2.2,0.234663,1.12734,1.377714,efficientdet_lite1_detection_metadata_1,0.35524,3
149,74,78.61588000000002,48.5,46.5,71.1,0.23554,1.12734,1.377714,efficientdet_lite2_detection_metadata_1,0.35524,3
150,75,79.76002900000002,47.0,45.5,2.2,0.23554,1.0169372,1.379689,efficientdet_lite2_detection_metadata_1,0.34094,5
151,75,80.09817700000002,48.5,46.0,77.2,0.338148,1.0169372,1.379689,efficientdet_lite2_detection_metadata_1,0.34094,5
152,76,81.13124100000002,47.0,45.5,4.3,0.338148,0.0,1.371212,efficientdet_lite2_detection_metadata_1,0.33348,6
153,76,81.46590600000002,48.5,46.0,78.1,0.334665,0.0,1.371212,efficientdet_lite2_detection_metadata_1,0.33348,6
154,77,81.47995800000001,48.5,46.0,20.0,0.334665,0.0,0.348717,efficientdet_lite2_detection_metadata_1,0.32602000000000003,3
155,77,81.80382200000001,49.0,46.0,78.3,0.323864,0.0,0.348717,efficientdet_lite1_detection_metadata_1,0.32602000000000003,3
156,78,81.81781900000001,48.5,46.0,33.3,0.323864,1.12734,0.337861,efficientdet_lite1_detection_metadata_1,0.3260199999999999,4
157,78,82.03769300000002,49.0,46.5,74.2,0.219874,1.12734,0.337861,efficientdet_lite1_detection_metadata_1,0.3260199999999999,4
158,79,83.18101600000001,47.0,45.5,3.5,0.219874,1.12734,1.363197,efficientdet_lite1_detection_metadata_1,0.32602000000000003,3
159,79,83.40872800000001,49.0,46.5,73.9,0.227712,1.12734,1.363197,efficientdet_lite1_detection_metadata_1,0.32602000000000003,3
160,80,84.55204000000002,47.0,45.5,2.8,0.227712,1.12734,1.371024,efficientdet_lite1_detection_metadata_1,0.32602000000000003,3
161,80,84.78699300000002,51.0,46.5,70.7,0.234953,1.12734,1.371024,efficientdet_lite1_detection_metadata_1,0.32602000000000003,3
162,81,85.92973900000003,47.0,45.5,3.1,0.234953,1.12734,1.377699,efficientdet_lite1_detection_metadata_1,0.31917999999999996,3
163,81,86.15497100000003,50.5,46.0,73.3,0.225232,1.12734,1.377699,efficientdet_lite0_detection_metadata_1,0.31917999999999996,3
164,82,87.29909100000003,47.0,45.5,2.8,0.225232,1.2174738,1.369352,efficientdet_lite0_detection_metadata_1,0.31234,4
165,82,87.43536700000003,50.5,45.5,65.5,0.136276,1.2174738,1.369352,efficientdet_lite0_detection_metadata_1,0.31234,4
166,83,88.66850200000003,47.0,45.5,2.8,0.136276,1.2174738,1.369411,efficientdet_lite0_detection_metadata_1,0.29578,3
167,83,88.80768900000004,51.0,45.5,65.5,0.139187,1.2174738,1.369411,efficientdet_lite0_detection_metadata_1,0.29578,3
168,84,90.04085400000004,46.5,45.5,2.8,0.139187,1.2174738,1.372352,efficientdet_lite0_detection_metadata_1,0.28606,3
169,84,90.17932000000003,50.5,46.0,66.1,0.138466,1.2174738,1.372352,efficientdet_lite0_detection_metadata_1,0.28606,3
170,85,91.41281400000004,47.0,45.5,2.2,0.138466,1.2174738,1.37196,efficientdet_lite0_detection_metadata_1,0.27634,3
171,85,91.54981400000004,50.5,46.0,64.3,0.137,1.2174738,1.37196,efficientdet_lite0_detection_metadata_1,0.27634,3
172,86,92.78320100000003,47.0,45.5,3.2,0.137,1.2174738,1.370387,efficientdet_lite0_detection_metadata_1,0.26661999999999997,3
173,86,92.92235900000003,50.5,46.0,64.3,0.139158,1.2174738,1.370387,efficientdet_lite0_detection_metadata_1,0.26661999999999997,3
174,87,94.15539100000004,47.0,45.5,2.7,0.139158,1.2174738,1.37219,efficientdet_lite0_detection_metadata_1,0.2569,3
175,87,94.29370300000004,50.5,45.5,64.3,0.138312,1.2174738,1.37219,efficientdet_lite0_detection_metadata_1,0.2569,3
176,88,95.52678700000004,46.5,45.5,2.8,0.138312,1.2174738,1.371396,efficientdet_lite0_detection_metadata_1,0.2569,3
